census_tract,total_loans,va_loans,va_total_amount,conv_loans,fha_loans
06067005701,56,3,1345000,48,5
06071009708,125,12,4910000,71,42
06037190302,6,0,0,6,0
06037191420,9,0,0,9,0
06115041102,16,0,0,12,4
06029000909,42,0,0,35,7
06031000500,76,17,6925000,34,23
06067001702,49,1,725000,46,2
06071009120,103,5,1535000,50,48
06071009709,109,7,2575000,57,44
06073003101,73,11,7575000,57,5
06067005702,92,1,765000,88,3
06005000303,161,13,5785000,121,27
06075015401,25,0,0,24,1
06037190303,1,0,0,1,0
06005000304,85,9,3655000,62,14
06001430700,54,0,0,50,3
06071009121,68,8,3070000,44,16
06083000501,48,0,0,48,0
06087120301,67,1,925000,61,5
06075015402,20,0,0,20,0
06037670324,86,1,1905000,85,0
06065044510,76,2,840000,47,27
06071009122,73,8,3030000,32,33
06111003901,14,2,1020000,10,2
06111007901,64,3,2065000,52,9
06085510500,61,0,0,61,0
06037402200,88,4,2530000,64,20
06083000502,73,0,0,72,1
06073003103,88,17,12035000,53,18
06087120302,51,1,845000,47,3
06037701501,36,0,0,36,0
06037701502,16,0,0,16,0
06111003902,16,1,685000,13,2
06037294620,16,0,0,12,4
06073014500,58,6,4150000,49,3
06071009123,44,3,1255000,22,19
06037670326,56,0,0,55,1
06037542501,40,4,1650000,26,10
06073010501,18,1,2365000,17,0
06071006201,51,0,0,31,20
06001401000,90,0,0,85,5
06073003105,47,6,4280000,29,12
06071009124,66,3,1015000,33,30
06095252310,54,6,4780000,45,3
06111007903,79,6,3790000,69,4
06037191110,7,0,0,6,1
06073010502,51,14,8380000,37,0
06075030201,33,0,0,32,1
06037670328,50,0,0,50,0
06037542502,21,0,0,11,10
06071009125,92,6,2410000,37,48
06095252311,49,3,1445000,42,4
06111007904,81,0,0,64,17
06037221210,8,0,0,7,1
06075030202,22,0,0,22,0
06095252312,27,2,1170000,21,4
06071006203,40,0,0,28,12
06073003107,68,11,7035000,44,13
06071009126,229,19,7835000,82,127
06071002204,29,0,0,28,1
06065044515,43,4,1040000,21,17
06065048200,87,2,1200000,80,5
06071009127,115,6,2340000,54,55
06071006204,22,2,1080000,16,4
06073003108,53,15,9985000,31,7
06065044200,85,6,2540000,50,29
06073018504,102,3,2595000,96,3
06095252313,67,4,2380000,57,6
06093000200,9,0,0,4,4
06073003109,27,4,2130000,20,3
06001437000,55,0,0,51,4
06037553901,36,0,0,31,5
06095252314,68,2,970000,44,22
06065040201,66,3,1595000,44,19
06065044516,83,1,335000,51,30
06071009128,76,6,2200000,38,32
06081604500,29,0,0,29,0
06065040202,37,1,655000,29,7
06037553902,31,1,265000,24,6
06065044517,82,6,2320000,60,16
06071002206,63,3,1545000,50,10
06077005403,79,1,565000,63,14
06073007910,18,0,0,18,0
06095252000,62,2,1000000,58,2
06071009129,110,8,3040000,54,48
06095252315,69,2,1250000,53,14
06095252316,46,6,3360000,29,11
06067008005,76,4,2040000,66,6
06073007911,30,0,0,29,1
06081608501,65,0,0,64,1
06071002207,18,1,325000,16,1
06065040203,19,0,0,14,5
06065044518,159,10,3840000,101,47
06077005130,35,1,405000,27,7
06081608502,10,0,0,10,0
06077005131,50,1,515000,45,4
06065040204,14,0,0,11,3
06067008006,83,2,990000,71,10
06039001100,404,27,13575000,281,96
06073007912,19,0,0,19,0
06077005405,38,0,0,33,5
06095252317,450,61,40625000,312,77
06067008007,45,2,820000,38,5
06077005132,27,0,0,17,10
06079011901,48,0,0,47,1
06001423800,34,0,0,34,0
06001427800,30,0,0,28,2
06109003101,72,1,905000,65,5
06077005406,35,2,1110000,30,3
06001983200,23,1,695000,21,1
06037572700,40,0,0,30,10
06073018509,33,3,2005000,28,2
06085507600,54,0,0,54,0
06067008008,76,1,745000,69,6
06077005133,51,4,1100000,38,9
06013321200,60,1,435000,55,4
06109003102,87,2,700000,79,6
06085503601,18,0,0,17,1
06037602801,20,0,0,13,7
06079011903,19,1,645000,18,0
06077005134,77,2,1250000,57,18
06067008009,49,2,1760000,44,3
06109003103,59,2,560000,45,12
06071010410,120,7,2605000,88,24
06037291120,7,0,0,3,4
06085503602,14,0,0,14,0
06111003010,30,3,1335000,19,8
06037232300,25,0,0,21,4
06075023300,18,0,0,18,0
06037602802,53,1,615000,43,9
06073011000,19,0,0,19,0
06073007601,34,0,0,34,0
06013303210,113,4,2390000,96,13
06079011904,86,2,910000,82,2
06077005135,136,11,5855000,111,14
06111003011,28,1,445000,22,5
06037273403,17,0,0,16,1
06037620521,46,1,1075000,45,0
06037211701,19,0,0,19,0
06073007602,26,0,0,26,0
06013303211,108,1,695000,101,6
06061021801,104,2,1200000,98,4
06041126200,48,1,605000,46,1
06037531602,7,1,265000,2,4
06077005136,44,2,1240000,32,10
06047001601,8,0,0,5,3
06037535603,9,0,0,6,3
06061021802,80,2,1060000,68,10
06107002202,32,1,275000,20,11
06037273404,3,0,0,3,0
06037531603,6,0,0,5,1
06099001601,27,0,0,21,6
06085503330,36,0,0,36,0
06037620522,43,1,1445000,41,1
06077005137,150,5,3085000,134,11
06071010413,143,21,7165000,83,33
06037531604,9,0,0,8,1
06111003013,32,1,595000,27,4
06001442601,35,0,0,34,1
06019008501,8,0,0,4,4
06019000501,8,0,0,5,3
06077005138,28,6,1760000,20,2
06107002203,141,9,3295000,66,66
06029005900,50,3,695000,28,18
06037406701,20,0,0,17,3
06063000400,12,1,215000,10,1
06037211703,7,0,0,7,0
06009000220,129,8,4390000,88,33
06011000400,19,0,0,17,2
06037535604,14,0,0,8,6
06085503331,47,2,1090000,42,3
06037310900,98,0,0,96,2
06097154201,36,0,0,33,3
06019000502,21,1,505000,15,5
06001442602,49,0,0,49,0
06037535605,16,0,0,13,3
06107002204,40,2,680000,24,14
06089011600,60,0,0,46,14
06077005139,79,3,1285000,63,13
06099001603,36,0,0,26,10
06047001603,66,2,690000,33,31
06001409500,28,1,495000,22,5
06009000221,101,5,1885000,63,30
06037211704,15,0,0,15,0
06037406702,74,1,755000,68,5
06085503332,85,2,460000,80,3
06013340001,74,2,1820000,72,0
06001405500,13,1,695000,12,0
06071010415,147,47,13415000,69,25
06029001901,64,5,1405000,41,18
06037571000,90,1,725000,80,9
06097154202,89,2,1130000,76,11
06037535606,4,0,0,3,1
06099001604,20,1,355000,12,7
06047001604,99,6,2310000,58,35
06007002200,54,4,1870000,41,9
06037575001,32,1,865000,30,1
06009000222,85,3,1795000,73,9
06085504410,30,0,0,30,0
06029001902,67,2,520000,50,14
06085503333,42,2,1510000,40,0
06019008503,13,0,0,9,4
06097150203,54,0,0,53,1
06079010202,90,4,2910000,77,9
06019004503,62,1,445000,51,10
06053010400,18,0,0,14,4
06019008504,15,0,0,9,5
06071010417,66,4,1670000,44,16
06085504411,40,0,0,36,4
06037575002,33,0,0,32,1
06081601000,68,2,1830000,63,3
06019004504,51,0,0,34,17
06097150204,45,0,0,45,0
06037535607,19,0,0,14,5
06013340003,63,0,0,63,0
06081605000,71,0,0,70,1
06019004505,39,2,790000,32,5
06037214000,34,0,0,34,0
06085504412,31,0,0,30,1
06097150205,53,0,0,51,2
06013340004,53,1,515000,52,0
06079010204,74,4,2420000,63,7
06085504413,10,0,0,9,1
06023001001,6,0,0,6,0
06071010419,118,4,1570000,103,11
06085503336,25,0,0,24,1
06019004506,66,3,805000,56,7
06097150206,22,0,0,20,2
06037122200,22,0,0,17,5
06079010205,57,5,2735000,45,6
06085503337,32,0,0,32,0
06085504414,42,0,0,42,0
06079010206,77,0,0,73,4
06067009622,71,3,1855000,64,4
06023001002,10,1,405000,8,1
06037211121,3,0,0,3,0
06071003510,17,0,0,13,4
06037195300,23,0,0,22,1
06085500100,50,1,1385000,49,0
06085504415,38,0,0,38,0
06037262501,57,0,0,57,0
06073019810,98,4,3180000,91,3
06085503338,41,0,0,41,0
06001420301,33,0,0,32,1
06055200501,50,0,0,48,2
06079010207,103,6,2870000,86,10
06037199300,24,0,0,23,1
06067002700,66,2,1120000,54,9
06037901210,46,3,1575000,28,14
06001420302,22,0,0,22,0
06085504416,33,0,0,33,0
06085504101,29,0,0,28,1
06085503339,55,0,0,55,0
06075016400,19,0,0,19,0
06073000100,44,3,3695000,40,1
06037211122,6,2,1470000,4,0
06061020104,54,0,0,53,1
06073019811,99,3,3345000,91,5
06037211123,1,0,0,1,0
06037432901,12,0,0,11,1
06085504102,37,0,0,34,3
06073008101,48,1,505000,46,1
06031001500,58,2,520000,45,11
06083001500,57,0,0,57,0
06067009310,96,5,2605000,81,10
06055200503,15,0,0,15,0
06037532101,32,0,0,25,7
06073004101,51,6,5120000,44,1
06037192420,9,0,0,9,0
06061020105,41,0,0,41,0
06087121300,45,0,0,45,0
06037208802,2,0,0,2,0
06073004102,10,1,1085000,9,0
06111008900,28,1,295000,25,2
06037211124,6,0,0,6,0
06037532102,30,1,615000,25,4
06001435700,48,0,0,41,7
06067009311,77,2,1110000,66,9
06061020106,59,0,0,58,1
06085504418,35,1,1305000,34,0
06067006703,46,3,1095000,32,10
06037432902,18,0,0,17,1
06055200504,60,1,1205000,54,5
06073008102,54,0,0,54,0
06075012403,1,0,0,0,1
06067006704,28,0,0,19,9
06065042902,33,1,235000,24,8
06111004901,42,2,1570000,36,4
06111000901,42,0,0,41,1
06019001000,18,0,0,13,5
06067009312,96,5,2665000,78,13
06037134720,44,2,1020000,37,5
06055200505,17,1,1025000,12,4
06013337100,40,0,0,37,3
06061020107,31,0,0,30,1
06037702501,50,0,0,50,0
06075012404,1,0,0,1,0
06067006705,44,1,305000,29,14
06037407201,22,1,685000,16,5
06065042903,44,0,0,21,23
06111000902,30,0,0,30,0
06085511501,27,0,0,27,0
06037901214,108,6,3070000,76,26
06095250701,30,1,505000,25,4
06013333101,59,0,0,52,7
06037311400,25,0,0,23,2
06111004902,28,0,0,24,4
06037702502,52,0,0,48,4
06073019501,24,3,1775000,19,2
06067006706,38,0,0,30,8
06037901215,86,5,2645000,59,22
06073015501,75,5,3635000,61,9
06071003201,40,0,0,26,14
06085511502,11,0,0,11,0
06111000903,61,0,0,59,2
06071007201,62,5,2545000,42,15
06067009314,69,4,2230000,59,6
06037543501,54,1,635000,40,13
06037407202,25,1,705000,20,4
06065042630,73,3,1365000,46,24
06013333102,57,0,0,55,2
06037240200,28,0,0,19,9
06075031201,23,0,0,23,0
06073016620,44,2,1390000,40,2
06071007202,11,0,0,8,3
06065042905,19,0,0,10,9
06065042631,63,4,1870000,27,32
06037901216,88,9,5095000,64,15
06071003202,38,0,0,28,10
06075035201,46,0,0,45,1
06075012406,10,0,0,10,0
06037543502,54,4,1940000,44,6
06073019502,18,0,0,16,2
06073015502,44,7,7905000,34,3
06065042906,29,0,0,17,12
06075031202,14,0,0,14,0
06073019503,52,5,2555000,43,4
06075035202,23,0,0,22,1
06065042632,21,1,605000,12,8
06069000100,73,3,2405000,63,7
06037901217,29,1,665000,22,6
06067009316,47,3,1045000,41,3
06073016621,80,11,8135000,66,3
06037543503,44,0,0,43,1
06037207101,1,0,0,1,0
06037119341,14,0,0,12,2
06037554900,43,0,0,42,1
06037901218,73,8,6130000,52,13
06065042907,25,1,435000,11,13
06067009317,90,6,3160000,71,13
06001450501,56,1,1735000,54,1
06067009318,31,1,365000,23,7
06065041201,31,3,1385000,22,6
06037650101,71,0,0,67,4
06037115301,45,0,0,42,3
06065042908,38,2,1280000,21,15
06001450502,92,2,1010000,88,2
06037119342,21,0,0,21,0
06037207103,1,0,0,1,0
06037115302,16,0,0,16,0
06067009004,44,6,2510000,30,8
06107000901,40,1,345000,27,12
06067009319,48,2,900000,38,8
06065041202,34,1,565000,22,11
06081609500,71,0,0,71,0
06037111302,63,1,985000,58,4
06037650102,22,0,0,21,1
06075042601,18,0,0,18,0
06085512310,47,0,0,43,4
06075042602,21,0,0,20,1
06059062640,49,2,1170000,43,4
06067009005,31,3,975000,25,3
06065041203,21,0,0,13,8
06107000902,25,2,670000,16,7
06085512311,45,0,0,42,3
06037111303,53,2,1640000,47,4
06037111304,3,0,0,3,0
06059087200,53,1,815000,43,9
06085512312,93,2,2100000,90,1
06059062641,47,0,0,43,4
06067009006,44,1,75000,39,4
06067009007,18,2,830000,12,4
06087110401,2,0,0,2,0
06085512313,19,0,0,18,1
06109004101,30,3,1175000,21,6
06059062642,76,0,0,76,0
06037577700,29,0,0,24,5
06037573700,109,3,1595000,101,5
06077003210,34,0,0,25,9
06109004102,17,2,730000,15,0
06067009008,63,10,3860000,41,11
06059062643,111,1,6215000,110,0
06085512314,104,6,4660000,96,2
06037433402,7,0,0,7,0
06037134101,48,0,0,43,5
06097152903,60,2,1210000,51,7
06087110402,32,1,675000,29,2
06001432200,41,0,0,40,1
06037603801,14,0,0,13,1
06007000901,43,3,835000,39,1
06065042010,27,1,175000,18,8
06065045207,29,2,890000,19,8
06085508601,31,0,0,31,0
06075061401,28,0,0,26,2
06037433403,12,0,0,11,1
06037481901,45,0,0,42,3
06111001401,56,1,825000,49,6
06097152904,67,0,0,57,10
06037237300,66,5,3335000,50,11
06037481902,29,0,0,29,0
06085512042,14,0,0,14,0
06085512001,71,0,0,70,1
06037300501,31,0,0,31,0
06111001402,66,4,3000000,56,6
06075061402,20,0,0,20,0
06085508602,33,1,1445000,32,0
06075020300,22,0,0,22,0
06097152905,40,0,0,36,4
06037134103,61,0,0,57,4
06061022800,49,5,2825000,44,0
06037603802,26,1,565000,24,1
06059062645,76,0,0,75,1
06059062646,4,0,0,4,0
06065045209,22,0,0,15,7
06037212701,10,0,0,9,1
06085512043,25,0,0,23,2
06065042012,75,2,1190000,64,9
06077003213,48,0,0,33,15
06037141500,57,0,0,56,1
06059062605,32,0,0,32,0
06107003201,15,0,0,11,4
06007000903,53,3,1355000,43,7
06037134104,45,0,0,42,3
06097152906,95,3,2085000,82,10
06107003202,3,0,0,0,2
06059062647,14,0,0,14,0
06007000904,69,6,2910000,60,3
06047002601,39,3,1215000,24,12
06037300503,43,0,0,41,2
06077003214,45,5,1495000,26,14
06037212702,34,0,0,33,1
06073012002,12,1,655000,10,1
06037123510,26,0,0,25,1
06059062648,33,2,640000,31,0
06085512045,62,0,0,61,1
06073012003,21,4,3040000,14,3
06115040800,98,20,8580000,56,22
06047002602,61,2,830000,49,10
06013341000,76,0,0,73,3
06099002602,43,2,950000,30,11
06077003215,33,2,1000000,25,6
06029002901,34,1,265000,23,10
06059062649,44,3,1095000,39,2
06001406500,34,2,1070000,30,2
06077003216,30,0,0,19,11
06065042015,64,5,2625000,57,2
06085512005,93,0,0,92,1
06059110110,46,1,885000,44,1
06099002603,29,1,265000,16,12
06059110111,51,0,0,49,2
06065042016,35,1,565000,30,4
06077003217,11,0,0,9,2
06099002604,20,0,0,13,7
06037576001,84,4,2180000,76,3
06085512047,70,0,0,70,0
06037551401,29,0,0,27,2
06071011101,193,8,3820000,153,32
06019005503,191,0,0,180,11
06029002902,39,2,520000,26,11
06071000820,52,1,575000,50,1
06097151203,63,3,2215000,52,8
06073002801,24,1,1245000,21,2
06019005504,54,0,0,53,1
06071000821,141,6,4290000,130,5
06099002605,44,0,0,28,16
06053011400,23,3,1085000,15,5
06037480201,40,0,0,38,2
06037551402,43,1,835000,36,6
06081606000,47,0,0,45,2
06097151204,37,0,0,37,0
06071011102,114,5,2305000,96,13
06065042017,56,3,1935000,47,6
06077003218,43,7,2865000,30,6
06019005505,72,1,365000,66,5
06037480202,29,0,0,26,3
06065042018,74,0,0,66,8
06081602001,47,1,1125000,46,0
06089012603,82,5,1435000,58,18
06097151205,26,0,0,26,0
06077003219,133,5,2755000,102,25
06073002803,55,3,3925000,51,1
06059110113,92,0,0,92,0
06059099410,24,0,0,23,1
06071000823,31,1,505000,25,5
06059099411,30,1,525000,28,1
06059110114,59,4,2910000,52,3
06081602002,29,0,0,29,0
06097151206,29,0,0,28,1
06073002804,60,1,1005000,57,2
06089012604,44,3,1515000,30,11
06089012605,38,1,305000,31,6
06059099412,50,1,445000,46,3
06019005507,78,0,0,67,11
06071001901,68,1,635000,64,3
06071000824,46,1,545000,39,6
06001421300,36,0,0,35,1
06059110115,42,1,905000,40,1
06055201500,27,0,0,27,0
06071000825,23,1,445000,20,2
06059110116,45,0,0,44,1
06089012606,37,3,865000,25,7
06019005508,65,1,555000,60,4
06071004510,53,1,495000,42,10
06067003700,64,4,1720000,46,14
06081613400,42,0,0,41,1
06085505100,41,1,845000,40,0
06073020210,43,7,3885000,33,3
06071004511,50,4,2020000,31,15
06037267502,21,1,1285000,19,1
06059011720,16,0,0,12,4
06019005509,50,3,1175000,43,4
06067007701,55,3,1395000,44,8
06085501101,31,0,0,30,1
06037123203,10,0,0,10,0
06071000826,43,4,1900000,33,6
06059110117,45,0,0,43,2
06073001100,39,5,3055000,30,4
06073005101,4,0,0,4,0
06085501102,32,0,0,28,4
06037123204,15,0,0,15,0
06059011721,15,1,615000,11,3
06059099415,68,0,0,66,2
06073020211,42,2,1010000,36,4
06059110118,16,1,145000,15,0
06037267503,12,0,0,12,0
06085509102,28,0,0,28,0
06037197420,27,0,0,27,0
06065043900,97,1,455000,61,35
06067007702,59,3,2515000,54,2
06071004512,59,2,890000,46,11
06087122300,42,1,1785000,41,0
06073009101,99,6,7210000,88,5
06059011722,16,0,0,15,1
06073009102,19,0,0,19,0
06059099416,34,2,1030000,29,3
06065047901,74,3,2055000,70,1
06037123205,8,0,0,6,2
06001436700,20,0,0,17,3
06037267504,20,0,0,19,1
06073005102,72,16,9700000,55,1
06037123206,3,0,0,3,0
06037533103,2,0,0,2,0
06073020213,6,0,0,5,1
06019002000,16,0,0,9,7
06065047902,101,3,1705000,95,3
06071001906,460,21,11825000,380,59
06059099417,81,1,535000,79,1
06111005901,87,0,0,86,1
06067007430,109,4,2120000,88,16
06073009103,46,3,3015000,43,0
06037533104,7,0,0,5,2
06067007431,52,3,1075000,38,11
06073020214,7,0,0,6,1
06037120010,16,0,0,13,3
06059052511,49,0,0,47,2
06059099418,34,0,0,34,0
06029003400,33,3,635000,21,9
06013338101,50,0,0,44,6
06037404201,30,2,1190000,25,3
06083002503,36,2,1140000,27,7
06071001907,379,13,9405000,331,34
06095251701,39,1,305000,32,6
06073009104,60,1,1585000,55,4
06037533105,7,0,0,5,2
06037540501,26,0,0,21,5
06085509106,28,1,1045000,27,0
06001403000,17,1,515000,16,0
06067007432,68,7,3375000,51,10
06071008201,39,1,485000,35,3
06059099419,53,0,0,49,4
06071001908,413,15,9685000,355,43
06095251702,55,4,1480000,45,6
06013338102,66,0,0,65,1
06071004201,51,1,285000,26,24
06083002504,49,2,1080000,32,15
06071000201,44,3,1255000,37,4
06017030801,75,4,1560000,69,2
06001407000,45,1,785000,39,5
06085509107,4,0,0,4,0
06039000801,13,0,0,11,2
06037404203,25,0,0,22,3
06071008202,32,0,0,27,5
06059052513,40,0,0,40,0
06071004202,55,0,0,32,23
06071001909,77,2,1500000,65,10
06037540502,15,1,705000,11,3
06029006010,93,9,3775000,73,11
06037241201,33,0,0,17,16
06039000802,15,0,0,9,6
06073009107,36,3,2285000,31,2
06059052514,42,2,1430000,39,1
06085509108,31,0,0,30,1
06059063910,52,0,0,46,6
06029006011,114,24,10390000,65,25
06037241202,40,1,615000,32,7
06071000203,38,3,1905000,29,5
06067007434,94,6,2240000,61,27
06037533108,7,0,0,5,2
06073009108,37,1,655000,36,0
06065046200,23,1,305000,10,11
06067007435,23,0,0,14,9
06017030804,81,3,2505000,69,9
06029006012,54,8,2910000,37,9
06037400205,23,1,905000,22,0
06085509109,58,0,0,58,0
06111005906,99,0,0,98,1
06001451501,90,1,965000,87,2
06029003130,62,5,1795000,26,31
06067007436,27,2,1010000,23,2
06071000205,44,1,805000,38,5
06111005907,66,1,515000,60,5
06037651101,36,1,785000,34,1
06029003131,41,0,0,27,14
06037400206,94,1,985000,88,5
06075047600,49,0,0,49,0
06037400207,84,1,725000,80,3
06111005908,42,3,2535000,37,2
06001451503,123,2,1820000,115,6
06107001901,42,2,660000,27,13
06067007437,171,5,2635000,137,29
06037651102,32,1,545000,29,2
06029003132,52,1,365000,34,17
06067007438,42,3,1705000,34,5
06001451504,33,1,815000,32,0
06107001902,50,1,405000,34,15
06037400208,21,0,0,19,2
06071000207,32,1,645000,27,4
06059011101,47,3,2425000,41,3
06037501600,85,1,735000,80,4
06111005909,47,2,1750000,43,2
06067000200,76,1,805000,72,3
06017030807,120,7,5575000,111,2
06029003133,37,4,1310000,23,10
06067004201,74,2,880000,55,17
06015000201,48,3,1245000,37,7
06059052519,45,1,705000,42,2
06077001600,18,0,0,13,5
06037430400,45,0,0,45,0
06029003134,30,1,385000,24,5
06059011102,45,2,1400000,40,3
06071000208,38,1,725000,33,4
06037400209,78,0,0,74,4
06017030808,161,9,5325000,141,11
06001451505,62,0,0,62,0
06067007439,181,8,3170000,151,22
06001451506,27,0,0,25,2
06029003135,44,1,465000,34,9
06109005101,71,7,3035000,53,11
06073013312,27,5,3355000,20,2
06059063601,53,0,0,48,5
06059088201,27,0,0,26,1
06015000202,49,2,510000,39,7
06067004202,62,1,385000,40,21
06017030809,60,1,175000,54,5
06097153902,40,0,0,39,1
06037113423,38,0,0,32,6
06037131100,54,1,655000,49,4
06015000203,9,1,215000,5,3
06111002400,11,0,0,11,0
06007001900,34,5,1905000,24,5
06037113424,42,0,0,38,4
06037271400,43,0,0,41,2
06029003136,25,0,0,10,15
06001433200,36,3,2125000,32,1
06111006400,94,0,0,88,6
06059088202,39,0,0,38,1
06109005102,40,2,910000,30,8
06037275400,45,0,0,45,0
06097153903,44,0,0,43,1
06067004203,49,4,1560000,33,12
06037570701,73,2,1560000,68,3
06037113425,11,1,385000,10,0
06059001901,28,0,0,23,5
06037600801,66,0,0,57,9
06073017040,72,0,0,70,2
06113010701,20,0,0,20,0
06059088203,36,0,0,35,1
06029003137,35,1,295000,20,14
06097153904,37,0,0,36,1
06059063603,76,1,865000,73,2
06037135102,60,1,1105000,56,3
06065043010,106,6,3380000,66,34
06037113426,22,0,0,19,3
06059001902,32,2,1610000,26,4
06073013315,49,5,4155000,39,5
06023000700,48,0,0,47,1
06037297120,13,0,0,12,1
06037301501,25,0,0,25,0
06081600701,20,0,0,18,2
06037570703,62,3,2405000,55,4
06061023800,56,4,2060000,45,7
06037600802,31,2,1750000,28,1
06059063604,25,0,0,25,0
06097153905,45,0,0,42,3
06075025300,44,0,0,44,0
06073013000,49,5,4335000,40,4
06073017041,95,4,2620000,88,3
06113010703,21,1,775000,20,0
06037113427,19,0,0,19,0
06059063605,21,1,1125000,20,0
06059001903,27,0,0,26,1
06037121900,26,0,0,23,3
06081600702,15,1,945000,12,2
06037301502,34,0,0,33,1
06017031301,57,2,1100000,49,6
06065940600,172,3,2035000,163,6
06073013316,110,23,15995000,77,10
06113010704,7,0,0,7,0
06017031302,86,6,2260000,59,20
06037113428,46,0,0,40,6
06073013317,547,136,115960000,360,51
06073017043,65,4,1880000,61,0
06073017044,59,2,1930000,55,2
06037541003,59,0,0,49,10
06019006501,15,0,0,12,3
06073013318,89,17,10445000,59,13
06001444601,69,0,0,69,0
06019006502,16,0,0,15,1
06073017045,26,2,2450000,24,0
06037552400,26,0,0,20,6
06037320300,29,1,515000,24,4
06001444602,59,0,0,58,1
06037577000,61,1,775000,54,6
06073013319,176,39,28195000,124,13
06099003603,14,0,0,14,0
06037106520,40,1,485000,36,3
06075040100,26,0,0,26,0
06073017046,38,2,1280000,34,2
06071012101,92,6,3270000,70,16
06081603000,29,0,0,28,1
06081607000,34,0,0,34,0
06073017047,38,2,2000000,35,1
06073017006,50,2,2530000,48,0
06037460601,72,0,0,71,1
06053012401,14,1,1525000,13,0
06107001010,27,1,265000,19,7
06037800324,92,1,875000,89,2
06073017048,65,1,975000,63,1
06071012103,85,9,3255000,40,35
06059075810,47,0,0,46,1
06001440331,18,0,0,18,0
06051000101,56,3,1625000,50,3
06053012402,20,0,0,20,0
06059075811,32,0,0,31,1
06107001011,70,7,2505000,50,13
06073017049,43,3,2785000,37,3
06099003607,39,0,0,30,9
06001440332,19,0,0,19,0
06037800325,63,1,375000,62,0
06051000102,25,1,325000,19,5
06037124201,32,0,0,31,1
06073017009,47,2,1510000,43,2
06001440333,32,0,0,32,0
06071012105,77,5,2205000,43,27
06001401700,93,1,635000,90,2
06107001012,187,13,5615000,133,41
06075030900,71,0,0,70,1
06001422300,26,0,0,26,0
06071002901,20,0,0,14,6
06037402902,32,1,575000,24,7
06099003608,125,6,3310000,113,6
06059075812,59,2,1730000,57,0
06037191810,9,0,0,9,0
06001440334,42,1,1145000,41,0
06099003609,82,4,1840000,62,16
06037402903,31,0,0,29,2
