OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|AREALAND_PART|AREAWATER_PART
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504238244|06065042632|Census Tract 426.32|2094428|21084|G5020|S|2094428|21084
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|20790435542963|06065042719|Census Tract 427.19|27252103|279979|G5020|S|4767105|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|207903717221277|06065042730|Census Tract 427.30|16864425|0|G5020|S|1819941|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|207903717221280|06065042731|Census Tract 427.31|20569506|27128|G5020|S|367884|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504237976|06065042746|Census Tract 427.46|863404|0|G5020|S|863404|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504237929|06065042747|Census Tract 427.47|3756043|0|G5020|S|3756043|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504237938|06065042801|Census Tract 428.01|2312324|0|G5020|S|917058|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|207903717222012|06065046700|Census Tract 467|33292427|36554|G5020|S|10584724|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|207903717222731|06065048800|Census Tract 488|4439149|240146|G5020|S|102680|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504238383|06065049001|Census Tract 490.01|6462093|0|G5020|S|1489874|0
221704258475667|92571|ZCTA5 92571|101298081|8058009|G6350|B5|S|2079015504238355|06065049002|Census Tract 490.02|4654189|0|G5020|S|3360551|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|207903717222351|06065042744|Census Tract 427.44|36628033|118273|G5020|S|6943015|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|207903717221330|06065042745|Census Tract 427.45|38230232|0|G5020|S|4121889|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|20790435540254|06065043506|Census Tract 435.06|4874538|0|G5020|S|1621783|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|207903717224272|06065043517|Census Tract 435.17|39753395|661117|G5020|S|27454103|58615
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|2079015504238027|06065043518|Census Tract 435.18|3251640|0|G5020|S|1299097|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|2079015504238359|06065043522|Census Tract 435.22|2608421|0|G5020|S|929221|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|207903717221662|06065043602|Census Tract 436.02|1907206|0|G5020|S|41830|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|2079015504238632|06065051301|Census Tract 513.01|3795654|0|G5020|S|3543541|0
221704258475670|92582|ZCTA5 92582|47688513|59055|G6350|B5|S|2079015504238606|06065051302|Census Tract 513.02|29985814|400554|G5020|S|1734034|440
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|20790435540244|06065043509|Census Tract 435.09|8097708|138480|G5020|S|8097708|138480
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|207903717224247|06065043512|Census Tract 435.12|3096476|0|G5020|S|3096476|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|207903717224253|06065043513|Census Tract 435.13|2610352|538850|G5020|S|2222399|313056
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238357|06065043521|Census Tract 435.21|2263489|0|G5020|S|64751|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238359|06065043522|Census Tract 435.22|2608421|0|G5020|S|944707|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238375|06065043523|Census Tract 435.23|4669046|0|G5020|S|3281143|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238345|06065043524|Census Tract 435.24|1981867|0|G5020|S|806050|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|207903717221659|06065043601|Census Tract 436.01|1250881|0|G5020|S|1250881|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|207903717221662|06065043602|Census Tract 436.02|1907206|0|G5020|S|1865376|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238632|06065051301|Census Tract 513.01|3795654|0|G5020|S|252113|0
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|2079015504238606|06065051302|Census Tract 513.02|29985814|400554|G5020|S|28251780|400114
221704258475671|92583|ZCTA5 92583|75474435|1220848|G6350|B5|S|207903717222306|06065941500|Census Tract 9415|40126369|822794|G5020|S|25341051|369198
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|20790435533107|06065042708|Census Tract 427.08|2613609|0|G5020|S|88820|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221259|06065042724|Census Tract 427.24|1841168|0|G5020|S|1841168|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717222627|06065042726|Census Tract 427.26|16728253|0|G5020|S|574206|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221283|06065042732|Census Tract 427.32|8109448|40181|G5020|S|3915401|40181
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221295|06065042733|Census Tract 427.33|16302066|0|G5020|S|10401014|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221304|06065042737|Census Tract 427.37|71581031|0|G5020|S|5905909|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221306|06065042738|Census Tract 427.38|4991266|138328|G5020|S|4991266|138328
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221314|06065042739|Census Tract 427.39|9995611|116671|G5020|S|9995611|116671
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221328|06065042742|Census Tract 427.42|5237217|0|G5020|S|5237217|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717221329|06065042743|Census Tract 427.43|10478585|0|G5020|S|10478585|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|2079015504238130|06065042751|Census Tract 427.51|2190030|0|G5020|S|584205|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|2079015504238059|06065042752|Census Tract 427.52|7128029|86432|G5020|S|3546204|86432
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717222368|06065043235|Census Tract 432.35|15121131|0|G5020|S|1181918|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717224201|06065043274|Census Tract 432.74|8439348|0|G5020|S|1732333|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717222415|06065043278|Census Tract 432.78|9641476|0|G5020|S|143248|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|207903717222686|06065043279|Census Tract 432.79|20097161|0|G5020|S|11600683|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|2079015504238126|06065050701|Census Tract 507.01|13399905|0|G5020|S|2263028|0
221704258475673|92584|ZCTA5 92584|75383445|381612|G6350|B5|S|2079015504238110|06065050702|Census Tract 507.02|3414665|0|G5020|S|902629|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|20790435529950|06065042709|Census Tract 427.09|5655497|0|G5020|S|313591|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|20790435542963|06065042719|Census Tract 427.19|27252103|279979|G5020|S|4406228|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|20790435543052|06065042720|Census Tract 427.20|35688005|0|G5020|S|732605|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|20790435542951|06065042723|Census Tract 427.23|35291755|0|G5020|S|672906|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|207903717222627|06065042726|Census Tract 427.26|16728253|0|G5020|S|6543568|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|207903717221261|06065042728|Census Tract 427.28|8973969|0|G5020|S|8407014|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|207903717221277|06065042730|Census Tract 427.30|16864425|0|G5020|S|13154166|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|207903717221280|06065042731|Census Tract 427.31|20569506|27128|G5020|S|5451254|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|2079015504238130|06065042751|Census Tract 427.51|2190030|0|G5020|S|1038730|0
221704258475675|92585|ZCTA5 92585|44301887|0|G6350|B5|S|2079015504238059|06065042752|Census Tract 427.52|7128029|86432|G5020|S|3581825|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|20790435533107|06065042708|Census Tract 427.08|2613609|0|G5020|S|2524789|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|20790435529950|06065042709|Census Tract 427.09|5655497|0|G5020|S|5341906|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|20790435542988|06065042711|Census Tract 427.11|4596914|0|G5020|S|4596914|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|207903717221261|06065042728|Census Tract 427.28|8973969|0|G5020|S|566955|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|207903717221283|06065042732|Census Tract 427.32|8109448|40181|G5020|S|33138|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|207903717221316|06065042740|Census Tract 427.40|1267075|0|G5020|S|1267075|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|207903717221326|06065042741|Census Tract 427.41|1806061|0|G5020|S|1806061|0
221704258475677|92586|ZCTA5 92586|16703933|0|G6350|B5|S|2079015504238130|06065042751|Census Tract 427.51|2190030|0|G5020|S|567095|0
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|20790435549161|06065042714|Census Tract 427.14|2237571|321581|G5020|S|2237571|321581
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|20790435543064|06065042716|Census Tract 427.16|2698784|711913|G5020|S|2698784|711913
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|20790435543008|06065042717|Census Tract 427.17|6467905|145210|G5020|S|6467905|145210
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|207903717221280|06065042731|Census Tract 427.31|20569506|27128|G5020|S|341913|0
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|207903717221283|06065042732|Census Tract 427.32|8109448|40181|G5020|S|4160909|0
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|207903717221295|06065042733|Census Tract 427.33|16302066|0|G5020|S|814715|0
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|2079015504238083|06065042748|Census Tract 427.48|6090231|597886|G5020|S|1770910|597886
221704258475679|92587|ZCTA5 92587|18528246|1776590|G6350|B5|S|2079015504238042|06065042907|Census Tract 429.07|22745431|173862|G5020|S|35539|0
221704258475683|92590|ZCTA5 92590|140817326|75677|G6350|B5|S|207903717221429|06065043254|Census Tract 432.54|52811824|25895|G5020|S|34912578|25895
221704258475683|92590|ZCTA5 92590|140817326|75677|G6350|B5|S|2079015504238044|06065049702|Census Tract 497.02|79481717|93978|G5020|S|47411559|46199
221704258475683|92590|ZCTA5 92590|140817326|75677|G6350|B5|S|207903717224049|06065051200|Census Tract 512|63822929|3583|G5020|S|58493189|3583
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|2079015504237840|06065043201|Census Tract 432.01|2698900|0|G5020|S|2443727|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|20790435533141|06065043216|Census Tract 432.16|5112920|0|G5020|S|5112920|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|20790435533131|06065043217|Census Tract 432.17|3258191|0|G5020|S|3258191|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|20790435533130|06065043218|Census Tract 432.18|4983432|0|G5020|S|4983432|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|20790435533129|06065043220|Census Tract 432.20|1778775|0|G5020|S|554644|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|207903717221658|06065043266|Census Tract 432.66|1047837|0|G5020|S|1047837|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|207903717221439|06065043267|Census Tract 432.67|5293213|0|G5020|S|5293213|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|2079015504237849|06065043297|Census Tract 432.97|33162165|0|G5020|S|17678933|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|2079015504237844|06065043298|Census Tract 432.98|2022327|0|G5020|S|106803|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|207903717222509|06065049600|Census Tract 496|3877588|0|G5020|S|3877588|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|2079015504238046|06065050501|Census Tract 505.01|1640421|0|G5020|S|181599|0
221704258475686|92591|ZCTA5 92591|44612881|0|G6350|B5|S|2079015504238527|06065050503|Census Tract 505.03|2167127|0|G5020|S|73994|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504238034|06065043202|Census Tract 432.02|2820448|0|G5020|S|2820448|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504238023|06065043203|Census Tract 432.03|90232665|10672|G5020|S|67532989|10672
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504237913|06065043207|Census Tract 432.07|2076107|0|G5020|S|2076107|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504238030|06065043208|Census Tract 432.08|1771140|0|G5020|S|1771140|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|20790435533129|06065043220|Census Tract 432.20|1778775|0|G5020|S|1224131|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|20790435533154|06065043222|Census Tract 432.22|8743822|17777|G5020|S|8743822|17777
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221380|06065043246|Census Tract 432.46|13012569|6543|G5020|S|13012569|6543
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221388|06065043248|Census Tract 432.48|2057874|0|G5020|S|2057874|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717222391|06065043252|Census Tract 432.52|4506758|0|G5020|S|4506758|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221429|06065043254|Census Tract 432.54|52811824|25895|G5020|S|15804503|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221430|06065043256|Census Tract 432.56|1932233|7052|G5020|S|1932233|7052
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221436|06065043262|Census Tract 432.62|3548222|0|G5020|S|3548222|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221437|06065043264|Census Tract 432.64|2681816|0|G5020|S|2681816|0
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|207903717221438|06065043265|Census Tract 432.65|4479644|522|G5020|S|4479644|522
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504237866|06065043292|Census Tract 432.92|109435204|3221178|G5020|S|67725029|3221178
221704258475692|92592|ZCTA5 92592|285307141|4305547|G6350|B5|S|2079015504237876|06065043293|Census Tract 432.93|160756412|1041803|G5020|S|85389856|1041803
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717221355|06065043227|Census Tract 432.27|4495728|0|G5020|S|2253619|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717222396|06065043270|Census Tract 432.70|3096170|0|G5020|S|3096170|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717222407|06065043271|Census Tract 432.71|4019073|0|G5020|S|4019073|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717221441|06065043272|Census Tract 432.72|63575075|21004|G5020|S|6162942|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717224201|06065043274|Census Tract 432.74|8439348|0|G5020|S|6244201|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717224202|06065043276|Census Tract 432.76|7922281|0|G5020|S|7922281|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717222415|06065043278|Census Tract 432.78|9641476|0|G5020|S|305207|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717222686|06065043279|Census Tract 432.79|20097161|0|G5020|S|8496478|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|20790435540364|06065046401|Census Tract 464.01|202328420|0|G5020|S|1607834|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|20790435540370|06065046403|Census Tract 464.03|7378915|153164|G5020|S|4126716|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|20790435540379|06065046404|Census Tract 464.04|10645119|0|G5020|S|5897076|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|20790435543809|06065046405|Census Tract 464.05|4196708|0|G5020|S|4196708|0
221704258475696|92595|ZCTA5 92595|55759856|0|G6350|B5|S|207903717223988|06065050600|Census Tract 506|6047366|0|G5020|S|1431551|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|20790435542951|06065042723|Census Tract 427.23|35291755|0|G5020|S|13103339|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|207903717222627|06065042726|Census Tract 427.26|16728253|0|G5020|S|9610479|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|207903717221304|06065042737|Census Tract 427.37|71581031|0|G5020|S|65675122|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504238052|06065043204|Census Tract 432.04|5221464|0|G5020|S|5221464|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504238048|06065043205|Census Tract 432.05|1813393|0|G5020|S|1813393|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|207903717222368|06065043235|Census Tract 432.35|15121131|0|G5020|S|8860924|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504237866|06065043292|Census Tract 432.92|109435204|3221178|G5020|S|29568870|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504237852|06065043294|Census Tract 432.94|3104809|0|G5020|S|3104809|0
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504238050|06065043295|Census Tract 432.95|3168894|15910|G5020|S|2919179|15910
221704258475700|92596|ZCTA5 92596|150065291|15910|G6350|B5|S|2079015504237849|06065043297|Census Tract 432.97|33162165|0|G5020|S|10187712|0
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167799|06059052430|Census Tract 524.30|45927449|95195|G5020|S|18170553|95195
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167802|06059052434|Census Tract 524.34|1738280|0|G5020|S|1738280|0
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167812|06059052435|Census Tract 524.35|1715993|0|G5020|S|1715993|0
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167794|06059052437|Census Tract 524.37|26335556|142637|G5020|S|15008603|142637
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167797|06059052534|Census Tract 525.34|695418|0|G5020|S|691100|0
221704258475704|92602|ZCTA5 92602|39127972|237832|G6350|B5|S|2079015682167825|06059052535|Census Tract 525.35|1803443|0|G5020|S|1803443|0
221704258475706|92603|ZCTA5 92603|25865593|0|G6350|B5|S|207901136827748|06059062628|Census Tract 626.28|2460589|0|G5020|S|702962|0
221704258475706|92603|ZCTA5 92603|25865593|0|G6350|B5|S|207901136827747|06059062629|Census Tract 626.29|1070705|0|G5020|S|1070705|0
221704258475706|92603|ZCTA5 92603|25865593|0|G6350|B5|S|207901136827746|06059062630|Census Tract 626.30|4557921|54671|G5020|S|615730|0
221704258475706|92603|ZCTA5 92603|25865593|0|G6350|B5|S|207901136827745|06059062631|Census Tract 626.31|2378588|0|G5020|S|2378588|0
221704258475706|92603|ZCTA5 92603|25865593|0|G6350|B5|S|2079015682167767|06059062654|Census Tract 626.54|2879059|0|G5020|S|2445264|0
